,index,id,amount_tsh,date_recorded,funder,gps_height,installer,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,latitude,longitude
1125,37375,66487,0.0,2012-10-30,Tasaf,0,DWE,Nzungwimlole,0,Lake Victoria,Ipiriri B,Shinyanga,17,1,Bariadi,Bumera,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1126,37391,25630,0.0,2013-02-01,Dwsp,0,DWE,Chogwa,0,Lake Victoria,Mwasengela A,Shinyanga,17,1,Bariadi,Mbita,0,,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1127,37439,56859,0.0,2011-07-19,Government Of Tanzania,0,Government,K/Secondary,0,Lake Victoria,Kisese,Mwanza,19,6,Geita,Kalangalala,0,True,GeoData Consultants Ltd,VWC,14 Kambarage,True,0,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,-2.3260779,31.858254294902203
1128,37510,15039,0.0,2013-02-05,Wvt,0,WVT,Victoria,0,Lake Victoria,Ngato,Shinyanga,17,1,Bariadi,Bumera,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1129,37539,40694,0.0,2013-01-25,Dwsp,0,DWE,Mwashigela,0,Lake Victoria,Mwakapalale,Shinyanga,17,1,Bariadi,Nkoma,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1130,37593,70749,0.0,2011-07-19,Hesawa,0,DWE,Msufini,0,Lake Victoria,Msalalaroad,Mwanza,19,6,Geita,Kalangalala,0,True,GeoData Consultants Ltd,VWC,Borehole,True,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,-2.3260779,31.858254294902203
1131,37643,7870,0.0,2011-07-20,Government Of Tanzania,0,Ng'omango,Kagu Secondary,0,Lake Victoria,Migombani,Mwanza,19,6,Geita,Kagu,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,-2.3260779,31.858254294902203
1132,37684,30302,0.0,2013-01-30,Tasaf,0,DWE,Ushirikiano,0,Lake Victoria,Itirima,Shinyanga,17,1,Bariadi,Lagangabilili,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1133,37709,20878,0.0,2012-10-29,Ridep,0,DWE,Ofisini,0,Lake Victoria,Madukani,Mwanza,19,2,Magu,Malili,0,True,GeoData Consultants Ltd,,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,-17.8092173,-63.3387606
1134,37718,31097,0.0,2013-02-10,Dwsp,0,DWE,Huduma,0,Lake Victoria,Ngutu,Shinyanga,17,1,Bariadi,Kasoli,0,,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1135,37795,10611,0.0,2011-07-26,Hesawa,0,DWE,Elias,0,Lake Victoria,Ukiluguru,Mwanza,19,6,Geita,Lubanga,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-2.3260779,31.858254294902203
1136,37816,51686,0.0,2012-12-21,Hesawa,0,DWE,none,0,Lake Victoria,Malili,Mwanza,19,2,Magu,Malili,0,True,GeoData Consultants Ltd,,,True,0,other,other,other,vwc,user-group,never pay,never pay,salty,salty,dry,dry,shallow well,shallow well,groundwater,other,other,-17.8092173,-63.3387606
1137,37846,24508,0.0,2013-02-19,Rwssp,0,DWE,Nkololo Secondary,0,Lake Victoria,Bubale A,Shinyanga,17,1,Bariadi,Nkololo,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1138,37873,16461,0.0,2011-07-27,Rwssp,0,DWE,Mshikamano,0,Lake Victoria,Mwakubija,Shinyanga,17,1,Bariadi,Mwaswale,0,True,GeoData Consultants Ltd,WUG,,False,0,walimi,other handpump,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1139,37896,23214,0.0,2012-10-23,Rwssp,0,DWE,Ngunga,0,Lake Victoria,Ipanga,Shinyanga,17,1,Bariadi,Mwadobana,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,salty abandoned,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1140,37925,2189,0.0,2013-01-30,Wvt,0,WVT,Wvt Tanzania,0,Lake Victoria,Ilula,Shinyanga,17,1,Bariadi,Chinamili,0,False,GeoData Consultants Ltd,Parastatal,,False,0,gravity,gravity,gravity,parastatal,parastatal,other,other,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,-2.6726957000000002,34.435503984842775
1141,37933,26351,0.0,2012-10-23,Rwssp,0,DWE,Maka,0,Lake Victoria,Mashambiti,Shinyanga,17,1,Bariadi,Nyakabindi,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1142,37938,49911,0.0,2011-08-09,Government Of Tanzania,0,Government,Magesa,0,Lake Victoria,Ulolwa,Mwanza,19,6,Geita,Kharumwa,0,True,GeoData Consultants Ltd,VWC,Nyamtukuza,True,0,ksb,submersible,submersible,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,lake,river/lake,surface,communal standpipe multiple,communal standpipe,-2.3260779,31.858254294902203
1143,38001,58076,0.0,2013-02-19,Dwsp,0,DWE,Umoja,0,Lake Victoria,Miswaki,Shinyanga,17,1,Bariadi,Bunamhala,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1144,38003,29718,0.0,2013-01-26,Dwsp,0,DWE,Ndoba,0,Lake Victoria,Kidalimanda B,Shinyanga,17,1,Bariadi,Lugulu,0,,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1145,38024,14329,0.0,2013-01-20,Wvt,0,WVT,Juhudi,0,Lake Victoria,Bujingwa,Shinyanga,17,1,Bariadi,Nkoma,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1146,38044,60259,0.0,2011-07-19,Hesawa,0,DWE,Maige,0,Lake Victoria,Katundu,Mwanza,19,6,Geita,Kalangalala,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-2.3260779,31.858254294902203
1147,38056,17407,0.0,2011-07-24,Rwssp,0,DWE,Shule Ya Msingi Nkuyu,0,Lake Victoria,Buchimato,Shinyanga,17,1,Bariadi,Chinamili,0,False,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1148,38064,16788,0.0,2011-08-01,Government Of Tanzania,0,Government,Ibambila Primary,0,Lake Victoria,Ibambila,Mwanza,19,6,Geita,Nyang'hwale,0,True,GeoData Consultants Ltd,VWC,Nyang'hwale,True,0,submersible,submersible,submersible,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,-2.3260779,31.858254294902203
1149,38066,39387,0.0,2013-02-02,Dwsp,0,DWE,none,0,Lake Victoria,Chinamili,Shinyanga,17,1,Bariadi,Sakwe,0,False,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1150,38092,23159,0.0,2013-01-27,Dwsp,0,DWE,Muungano,0,Lake Victoria,Mwakibolo,Shinyanga,17,1,Bariadi,Nkoma,0,,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1151,38150,50178,0.0,2012-10-21,Dwsp,0,DWE,Wema,0,Lake Victoria,Sokoine,Shinyanga,17,1,Bariadi,Mwaubingi,0,,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,unknown,unknown,unknown,unknown,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1152,38165,37998,0.0,2013-01-20,Wvt,0,WVT,Shule Ya Msingi Mwanunui,0,Lake Victoria,Ing'Ong'O,Shinyanga,17,1,Bariadi,Nkoma,0,True,GeoData Consultants Ltd,Parastatal,,False,0,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,-2.6726957000000002,34.435503984842775
1153,38176,31073,0.0,2013-01-29,Dwsp,0,DWE,Wataalamu,0,Lake Victoria,Mitindu,Shinyanga,17,1,Bariadi,Kasoli,0,False,GeoData Consultants Ltd,WUG,,False,0,other,other,other,wug,user-group,never pay,never pay,soft,good,enough,enough,other,other,unknown,other,other,-2.6726957000000002,34.435503984842775
1154,38246,12173,0.0,2013-01-30,Dwsp,0,DWE,Mtakuja,0,Lake Victoria,Ilula,Shinyanga,17,1,Bariadi,Chinamili,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1155,38299,26784,0.0,2013-02-04,Dwsp,0,DWE,Ndudumo,0,Lake Victoria,Mwabalogi,Shinyanga,17,1,Bariadi,Lugulu,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1156,38315,10196,0.0,2012-10-24,Hesawa,0,DWE,Kwa Panda,0,Lake Victoria,Nyasho A,Mwanza,19,2,Magu,Mwananyili,0,True,GeoData Consultants Ltd,VWC,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,-17.8092173,-63.3387606
1157,38317,13204,0.0,2012-10-22,Wsdp,0,DWE,Muungano,0,Lake Victoria,Madukani,Shinyanga,17,1,Bariadi,Nkololo,0,True,GeoData Consultants Ltd,WUG,,False,0,other,other,other,wug,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1158,38357,49399,0.0,2013-02-01,Rwssp,0,DWE,Ikulu,0,Lake Victoria,Mwashagata,Shinyanga,17,1,Bariadi,Nkololo,0,True,GeoData Consultants Ltd,WUG,,False,0,walimi,other handpump,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1159,38378,2588,0.0,2013-01-29,Wsdp & Sdg,0,DWE,Baruasa,0,Lake Victoria,Budeka,Shinyanga,17,1,Bariadi,Bunamhala,0,False,GeoData Consultants Ltd,Water authority,,False,0,other,other,other,water authority,commercial,pay monthly,monthly,soft,good,enough,enough,machine dbh,borehole,groundwater,other,other,-2.6726957000000002,34.435503984842775
1160,38391,26872,0.0,2013-01-20,Dwsp,0,DWE,Njia Panda,0,Lake Victoria,Banya,Shinyanga,17,1,Bariadi,Mwamapalala,0,True,GeoData Consultants Ltd,WUG,,False,0,other,other,other,wug,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,other,other,-2.6726957000000002,34.435503984842775
1161,38419,66047,0.0,2012-10-24,Unicef,0,Maswi company,Kwa Dodi,0,Lake Victoria,Mwamakanga,Mwanza,19,2,Magu,Mwananyili,0,True,GeoData Consultants Ltd,VWC,,True,0,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,-17.8092173,-63.3387606
1162,38421,38148,0.0,2012-10-29,Holland,0,HOLLAND,Jamii,0,Lake Victoria,Wala,Shinyanga,17,1,Bariadi,Bumera,0,False,GeoData Consultants Ltd,VWC,,False,0,other,other,other,vwc,user-group,never pay,never pay,coloured,colored,enough,enough,shallow well,shallow well,groundwater,other,other,-2.6726957000000002,34.435503984842775
1163,38458,53414,0.0,2012-10-27,Hesawa,0,DWE,Stooni Mwaniga,0,Lake Victoria,Karatulu,Mwanza,19,2,Magu,Badugu,0,True,GeoData Consultants Ltd,VWC,,True,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-17.8092173,-63.3387606
1164,38461,43723,0.0,2013-01-19,Dwsp,0,DWE,Sungura,0,Lake Victoria,Salaliya,Shinyanga,17,1,Bariadi,Dutwa,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1165,38533,59117,0.0,2013-01-29,Tasaf,0,DWE,Mtakuja,0,Lake Victoria,Mwambogota,Shinyanga,17,1,Bariadi,Lagangabilili,0,False,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1166,38612,18026,0.0,2012-10-13,World Bank,0,DWE,none,0,Lake Victoria,Igalukilo,Mwanza,19,2,Magu,Igalukilo,0,True,GeoData Consultants Ltd,,,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,other,other,-17.8092173,-63.3387606
1167,38617,44611,0.0,2013-02-04,Nwssp,0,DWE,Vumilia,0,Lake Victoria,Mwakasanda,Shinyanga,17,1,Bariadi,Bumera,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1168,38624,6282,0.0,2011-08-17,Hesawa,0,DWE,Petro,0,Lake Tanganyika,Sozibuye,Mwanza,19,6,Geita,Busanda,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-2.3260779,31.858254294902203
1169,38646,19929,0.0,2013-01-30,Wvt,0,WVT,Shule Ya Sekondari Chinamili,0,Lake Victoria,Itirima,Shinyanga,17,1,Bariadi,Lagangabilili,0,True,GeoData Consultants Ltd,Parastatal,,False,0,gravity,gravity,gravity,parastatal,parastatal,other,other,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,-2.6726957000000002,34.435503984842775
1170,38678,33881,0.0,2012-10-25,Hesawa,0,DWE,Mwapindu,0,Lake Victoria,Mwapindu,Mwanza,19,2,Magu,Malili,0,True,GeoData Consultants Ltd,,,True,0,other,other,other,vwc,user-group,never pay,never pay,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,-17.8092173,-63.3387606
1171,38683,63472,0.0,2011-08-19,Apm,0,APM,Kituo Cha Polisi,0,Lake Tanganyika,Ccm,Mwanza,19,6,Geita,Lwamgasa,0,True,GeoData Consultants Ltd,VWC,Lwamgasa,True,0,submersible,submersible,submersible,vwc,user-group,unknown,unknown,unknown,unknown,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,-2.3260779,31.858254294902203
1172,38686,70940,0.0,2013-01-22,Dwsp,0,DWE,Ngwande,0,Lake Victoria,Madukani,Shinyanga,17,1,Bariadi,Kinang'weli,0,,GeoData Consultants Ltd,WUG,,False,0,other,other,other,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,-2.6726957000000002,34.435503984842775
1173,38708,54069,0.0,2013-01-29,,0,,Shule Ya Msingi Chinamili,0,Lake Victoria,Mwankima,Shinyanga,17,1,Bariadi,Lagangabilili,0,True,GeoData Consultants Ltd,WUG,,False,0,gravity,gravity,gravity,wug,user-group,other,other,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,-2.6726957000000002,34.435503984842775
1174,38732,58924,0.0,2012-11-03,Hesawa,0,DWE,Kwashigela,0,Lake Victoria,Mwasamba A,Mwanza,19,2,Magu,Mkula,0,True,GeoData Consultants Ltd,,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-17.8092173,-63.3387606
1175,38763,57051,0.0,2012-10-22,Tanapa,0,TANAPA,Gibishi Kituo Cha Afya,0,Lake Victoria,Mlimani,Shinyanga,17,1,Bariadi,Mwaubingi,0,True,GeoData Consultants Ltd,Parastatal,,False,0,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,-2.6726957000000002,34.435503984842775
1176,38804,46127,0.0,2013-02-04,Rwssp,0,DWE,Mamahuruma,0,Lake Victoria,Mwakinandago,Shinyanga,17,1,Bariadi,Bumera,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,pay monthly,monthly,salty abandoned,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1177,38956,12940,0.0,2013-01-20,Hashi,0,HASHI,Shule Ya Sekondari Mwamapalala,0,Lake Victoria,Gisesa A,Shinyanga,17,1,Bariadi,Mwamapalala,0,True,GeoData Consultants Ltd,Parastatal,,False,0,walimi,other handpump,handpump,parastatal,parastatal,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1178,39009,10009,0.0,2012-11-04,Japan Aid,0,DWE,Kwanyangeta,0,Lake Victoria,Madukani,Mwanza,19,2,Magu,Mkula,0,True,GeoData Consultants Ltd,,,True,0,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-17.8092173,-63.3387606
1179,39035,43277,0.0,2013-02-02,Holland,0,HOLLAND,Jamii,0,Lake Victoria,Mwasasa,Shinyanga,17,1,Bariadi,Sakwe,0,False,GeoData Consultants Ltd,VWC,,False,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1180,39059,50972,0.0,2013-01-22,World Vision,0,World Vision,Farijika,0,Lake Victoria,Madukani,Shinyanga,17,1,Bariadi,Kinang'weli,0,,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1181,39096,23811,0.0,2013-02-21,Wvt,0,WVT,Amani,0,Lake Victoria,Mwabalatuli,Shinyanga,17,1,Bariadi,Chinamili,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1182,39100,48688,0.0,2011-07-18,Government Of Tanzania,0,Government,Mcungaji,0,Lake Victoria,Mkoani,Mwanza,19,6,Geita,Kalangalala,0,True,GeoData Consultants Ltd,VWC,Kalangalala,True,0,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,-2.3260779,31.858254294902203
1183,39103,51921,0.0,2012-10-30,Rwssp,0,DWE,Imalamakoye,0,Lake Victoria,Nyamiguna,Shinyanga,17,1,Bariadi,Bumera,0,True,GeoData Consultants Ltd,WUG,,False,0,walimi,other handpump,handpump,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,-2.6726957000000002,34.435503984842775
1184,39122,5546,0.0,2012-10-05,Government Of Tanzania,0,Government,Kwa Kanyerere,0,Lake Victoria,Mwabayanda,Mwanza,19,2,Magu,Nyaluhande,0,True,GeoData Consultants Ltd,VWC,Nyaluhande,True,0,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,-17.8092173,-63.3387606
